"gid","mc","bm","x","y","czfl","szs","szsq","szq","xzjb","yygs"
28084,福州永泰华润站,"010201020000266",118.92178524077042,25.88374459015582,LNG气化站,福建省,福州市,永泰县,,
28085,柳州三江燕钧站,"010201020000267",109.60465073797972,25.806143061279005,LNG气化站,广西壮族自治区,柳州市,三江侗族自治县,,
28086,淮安盱眙德泉精密机械/淮安盱眙交能控股综合加气站/淮安盱眙荣浩燃气维桥加气站,"010201020000268",118.61289868357751,33.00728523675146,LNG气化站,江苏省,淮安市,盱眙县,,
28087,代米站/丰顺中燃,"010201020000269",116.15427634518971,23.678153676928066,LNG气化站,广东省,梅州市,丰顺县,,
28089,泉州丰泽城东加气站,"010201020000271",118.66638011044964,24.922708470679428,LNG气化站,福建省,泉州市,丰泽区,,
28091,临沂蒙阴强利陶瓷厂,"010201020000273",117.88720100438206,35.796194080903554,LNG气化站,山东省,临沂市,蒙阴县,,
28092,济宁泗水中燃站,"010201020000274",117.31543242499195,35.58497618932904,LNG气化站,山东省,济宁市,泗水县,,
28093,泰州靖江弘宇公共交通客运站,"010201020000275",120.25037970208946,31.98559726516244,LNG气化站,江苏省,泰州市,靖江市,,
28094,杭州临安艾米新材料,"010201020000276",119.38772520099377,30.129091958026837,LNG气化站,浙江省,杭州市,临安区,,
28095,九江德安燕窝孙村,"010201020000277",115.72792916729489,29.42493927284947,LNG气化站,江西省,九江市,德安县,,
28096,贺州白马服务区南区加油站,"010201020000278",111.76371097616958,24.023036225168706,LNG气化站,广西壮族自治区,贺州市,八步区,,
28097,合肥赛默科思站,"010201020000279",117.10397903989058,31.8091874005191,LNG气化站,安徽省,合肥市,蜀山区,,
28098,玉林容县南山陶瓷,"010201020000280",110.59468878565609,22.648562764050773,LNG气化站,广西壮族自治区,玉林市,容县,,
28099,潮州枫洋站,"010201020000281",116.55060963366326,23.647408286417544,LNG气化站,广东省,潮州市,潮安区,,
28100,惠州大统营科技站,"010201020000282",114.6423167633797,22.926122667762982,LNG气化站,广东省,惠州市,惠东县,,
28101,湛江麻章新奥加气站,"010201020000283",110.32258110218446,21.281168546733497,LNG气化站,广东省,湛江市,麻章区,,
28102,湛江百蓬加气站,"010201020000284",110.38394944099393,21.17836708153913,LNG气化站,广东省,湛江市,霞山区,,
28103,韶关始兴忠信站,"010201020000285",114.14690453844315,25.019623384458257,LNG气化站,广东省,韶关市,始兴县,,
28104,济南平阴金通中石油站,"010201020000286",116.40922129769046,36.268494812874586,LNG气化站,山东省,济南市,平阴县,,
28105,淮安天合光能站,"010201020000287",119.18063894946111,33.60898764746489,LNG气化站,江苏省,淮安市,清江浦区,,
28642,泰安岱岳城区中石化58站,"010201020000823",117.43321180556555,36.07473948132869,LNG气化站,山东省,泰安市,岱岳区,,
28106,连云港赛科化学站,"010201020000288",119.55898805389616,34.53218409214732,LNG气化站,江苏省,连云港市,连云区,,
28107,连云港东海润太石英站,"010201020000289",118.90904708892033,34.56078639436876,LNG气化站,江苏省,连云港市,东海县,,
28108,淮安晨化新材料站,"010201020000290",119.01310013998405,33.38193761100452,LNG气化站,江苏省,淮安市,淮安区,,
28109,辽阳灯塔西大窑工业站,"010201020000291",123.44895847499753,41.35983393441009,LNG气化站,辽宁省,辽阳市,灯塔市,,
28110,滨州无棣山东创源新材料,"010201020000292",117.7218265983413,38.06728889142513,LNG气化站,山东省,滨州市,无棣县,,
28111,泗水富地燃气,"010201020000293",117.25612756323007,35.67448370116254,LNG气化站,山东省,济宁市,泗水县,,
28129,南宁中燃七塘站/南宁中燃三塘站,"010201020000311",108.44151494086985,22.884697287712996,LNG气化站,广西壮族自治区,南宁市,兴宁区,,
28131,永州蓝山深燃天然气站/永州江华深燃天然气站,"010201020000313",111.54680142831384,25.171080817601077,LNG气化站,湖南省,永州市,江华瑶族自治县,,
28132,惠州博罗粤美特油站/惠州博罗嘉民物流园沥西站,"010201020000314",114.05384749452945,23.20470346260464,LNG气化站,广东省,惠州市,博罗县,,
28133,台州三门永源机电/台州三门凯航船舶,"010201020000315",121.64594370629517,28.903294749115695,LNG气化站,浙江省,台州市,三门县,,
28158,惠州惠东巽寮站,"010201020000340",114.76933150592967,22.64585498303675,LNG气化站,广东省,惠州市,惠东县,,
28134,普洱宁洱华润城南LNG加气站,"010201020000316",101.0719907826847,23.035749511963967,LNG气化站,云南省,普洱市,宁洱哈尼族彝族自治县,,
28135,南宁冠诚建材站,"010201020000317",108.35093067459589,23.24234120385861,LNG气化站,广西壮族自治区,南宁市,武鸣区,,
28136,来宾小橙能源合山加气站,"010201020000318",108.89410358008183,23.79015231982176,LNG气化站,广西壮族自治区,来宾市,合山市,,
28137,梅州丰顺芝兰山站,"010201020000319",116.15227211506514,23.673749349721255,LNG气化站,广东省,梅州市,丰顺县,,
28138,南京溧水中石化城北加气站,"010201020000320",119.01373321449776,31.681122795783946,LNG气化站,江苏省,南京市,溧水区,,
28139,广州1919产业园/清远信誉地磅,"010201020000321",113.35650120860852,23.332567304326897,LNG气化站,广东省,广州市,白云区,,
28140,江西抚州乐安牧原2场,"010201020000322",115.68805769773037,27.164473120565468,LNG气化站,江西省,抚州市,乐安县,,
28141,南宁华润武鸣双桥综合站,"010201020000323",108.28705199695706,23.08321278610075,LNG气化站,广西壮族自治区,南宁市,武鸣区,,
28142,桂平维斯顿站/桂平中燃,"010201020000324",110.04319429791532,23.34122793562095,LNG气化站,广西壮族自治区,贵港市,桂平市,,
28143,郴州鲁塘坳站,"010201020000325",112.96863585558168,26.035569508027294,LNG气化站,湖南省,郴州市,永兴县,,
28144,长沙汨罗长燃站,"010201020000326",113.14613574776223,28.470772534457115,LNG气化站,湖南省,长沙市,长沙县,,
28145,贵燃福泉加气站,"010201020000327",107.51980502064086,26.659954514187802,LNG气化站,贵州省,黔南布依族苗族自治州,福泉市,,
28146,三明天泰新材料科技站,"010201020000328",117.51451032188204,26.196694656253808,LNG气化站,福建省,三明市,三元区,,
28147,福清奋安铝业站,"010201020000329",119.42120976943849,25.782002119301822,LNG气化站,福建省,福州市,福清市,,
28148,漳州漳浦福鑫硅砂站,"010201020000330",117.7828158408272,23.986298388289722,LNG气化站,福建省,漳州市,漳浦县,,
28149,玉林容县服务区广州方向,"010201020000331",110.58912646860912,22.894676374004117,LNG气化站,广西壮族自治区,玉林市,容县,,
28150,潮州华星陶瓷站,"010201020000332",116.61059297163864,23.57487229908173,LNG气化站,广东省,潮州市,潮安区,,
28151,防城港中石油牛角沙加气站,"010201020000333",108.3604493775099,21.60601436682695,LNG气化站,广西壮族自治区,防城港市,港口区,,
28152,玉林中石化第六加油站,"010201020000334",110.19606549675957,22.653761302214654,LNG气化站,广西壮族自治区,玉林市,玉州区,,
28153,日照五莲中石油迎宾路加气站,"010201020000335",119.21214113307884,35.805119528311934,LNG气化站,山东省,日照市,五莲县,,
28154,河池丹泉酒业站,"010201020000336",107.55999900666357,25.00346057628646,LNG气化站,广西壮族自治区,河池市,南丹县,,
28155,北海铁山港第一加油站,"010201020000337",109.49269574545066,21.550054289836453,LNG气化站,广西壮族自治区,北海市,铁山港区,,
28156,昆明寻甸华润加气站,"010201020000338",103.27157508770647,25.550853485968922,LNG气化站,云南省,昆明市,寻甸回族彝族自治县,,
28157,贵阳花溪LNG应急调峰站,"010201020000339",106.55747162401367,26.309061984992116,LNG气化站,贵州省,贵阳市,花溪区,,
28261,洛阳豫西储备库站,"010201020000443",111.99173522372962,34.740568467344815,LNG气化站,河南省,三门峡市,渑池县,,
28160,柳州广投柳煤LNG气化站,"010201020000342",109.39538982411551,24.44601704956974,LNG气化站,广西壮族自治区,柳州市,柳北区,,
28161,六盘水煤电动力车间,"010201020000343",105.02006915355304,26.547753277523388,LNG气化站,贵州省,六盘水市,水城区,,
28162,六盘水煤电烘炉点,"010201020000344",105.02006915355304,26.547753277523388,LNG气化站,贵州省,六盘水市,水城区,,
28163,自提中石油曹妃甸竞拍,"010201020000345",118.52835161694766,38.94531481944778,LNG气化站,河北省,唐山市,曹妃甸区,,
28164,贺州灵峰工业园站,"010201020000346",111.91891562339157,23.98499435512075,LNG气化站,广西壮族自治区,贺州市,八步区,,
28165,自提内蒙大唐锁价,"010201020000347",117.41589635446381,43.198739151058724,LNG气化站,内蒙古自治区,赤峰市,克什克腾旗,,
28166,赣州中国石化龙回站,"010201020000348",114.79761122455095,25.53306872174946,LNG气化站,江西省,赣州市,南康区,,
28167,龙南中石化武当油城加油站,"010201020000349",114.73058185932004,24.62765374230914,LNG气化站,江西省,赣州市,龙南市,,
28168,赣州龙南服务区西站,"010201020000350",114.72778369838096,24.85593902977144,LNG气化站,江西省,赣州市,龙南市,,
28169,漳州赤湖联盛纸业站,"010201020000351",117.88103567910335,24.08086233308844,LNG气化站,福建省,漳州市,漳浦县,,
28170,惠州博罗椰泰站,"010201020000352",113.9200958932133,23.228516528145008,LNG气化站,广东省,惠州市,博罗县,,
28171,德州德城二十里铺中石油加气站,"010201020000353",116.2899893226184,37.356451464462374,LNG气化站,山东省,德州市,德城区,,
28172,滨州市无棣县中石油第十加气站,"010201020000354",117.70390007640177,38.016951665196565,LNG气化站,山东省,滨州市,无棣县,,
28173,肇庆广福陶瓷厂,"010201020000355",112.2688259550534,23.183160639487067,LNG气化站,广东省,肇庆市,高要区,,
28174,来宾荣兴陶瓷厂,"010201020000356",109.25868119297326,23.96312745212849,LNG气化站,广西壮族自治区,来宾市,兴宾区,,
28175,梧州陶瓷产业园/梧州藤县养护基地/梧州藤县欧洲花园,"010201020000357",110.70240465978786,23.649960271019708,LNG气化站,广西壮族自治区,梧州市,藤县,,
28176,北海合浦太平陶瓷厂/钦州浦北远大陶瓷厂,"010201020000358",109.33664658923902,21.781349930350025,LNG气化站,广西壮族自治区,北海市,合浦县,,
28177,北海合浦太平陶瓷厂,"010201020000359",109.33664658923902,21.781349930350025,LNG气化站,广西壮族自治区,北海市,合浦县,,
28179,岑溪恒兴西骏站/岑溪恒兴乌峡站,"010201020000361",110.81539712473686,22.898566902776516,LNG气化站,广西壮族自治区,梧州市,岑溪市,,
28181,珠海容川饲料,"010201020000363",113.16085002984912,22.210541228413433,LNG气化站,广东省,珠海市,斗门区,,
28182,崇左扶绥港华站,"010201020000364",107.92719321776994,22.620973381574995,LNG气化站,广西壮族自治区,崇左市,扶绥县,,
28183,武定木果甸LNG储配站,"010201020000365",102.43487150439805,25.545217294563358,LNG气化站,云南省,楚雄彝族自治州,武定县,,
28184,河池中燃东江综合门站,"010201020000366",108.16685352805868,24.712628665071325,LNG气化站,广西壮族自治区,河池市,金城江区,,
28185,六盘水纳晴工地站,"010201020000367",105.3636040645087,26.29466327761673,LNG气化站,贵州省,六盘水市,六枝特区,,
28186,南宁大沙田加气站,"010201020000368",108.33398750231707,22.76315915941357,LNG气化站,广西壮族自治区,南宁市,良庆区,,
28187,丽水青田卓业能源,"010201020000369",120.15245991535919,28.278832345231134,LNG气化站,浙江省,丽水市,青田县,,
28188,盐城射阳金源加气站,"010201020000370",120.38408528477976,33.87426405458739,LNG气化站,江苏省,盐城市,射阳县,,
28189,张家口崇礼区中油金鸿燃气点供站,"010201020000371",115.33042030921382,40.91271179094579,LNG气化站,河北省,张家口市,崇礼区,,
28190,化州珠江能源,"010201020000372",110.6035486201098,21.531506301230404,LNG气化站,广东省,茂名市,化州市,,
28191,周至竹峪场站,"010201020000373",108.03817225705554,34.12139253381607,LNG气化站,陕西省,西安市,周至县,,
28192,来宾来华加油站,"010201020000374",109.17965035272141,23.769480163381512,LNG气化站,广西壮族自治区,来宾市,兴宾区,,
28193,潮州深能沙溪站,"010201020000375",116.59766569172525,23.478150103736674,LNG气化站,广东省,潮州市,潮安区,,
28194,厦门船舶重工站,"010201020000376",118.06403552980814,24.50637496134734,LNG气化站,福建省,厦门市,海沧区,,
28195,石家庄科瑞建材,"010201020000377",114.6063661391289,37.89700698547116,LNG气化站,河北省,石家庄市,栾城区,,
28196,福州八方新型建材,"010201020000378",119.57578612157663,25.884413170279338,LNG气化站,福建省,福州市,长乐区,,
28197,连云港东海奥博石英站,"010201020000379",118.82355477466447,34.554999045085005,LNG气化站,江苏省,连云港市,东海县,,
28198,南京中燃吴庄站,"010201020000380",118.46369082182451,32.05321730773659,LNG气化站,江苏省,南京市,浦口区,,
28199,南京中燃党校站,"010201020000381",118.88264942136578,32.298919483101876,LNG气化站,江苏省,南京市,六合区,,
28200,南京中燃西葛站,"010201020000382",118.4959679088287,32.17700611278077,LNG气化站,江苏省,南京市,浦口区,,
28201,南京中燃龙袍站,"010201020000383",118.96546859836437,32.21564022937779,LNG气化站,江苏省,南京市,六合区,,
28202,永州蓝山中石化蓝永加气站,"010201020000384",112.18158483327865,25.410485944449857,LNG气化站,湖南省,永州市,蓝山县,,
28203,百色右江牧原一场,"010201020000385",106.57360972540452,23.866386029661406,LNG气化站,广西壮族自治区,百色市,右江区,,
28204,百色那坡中燃,"010201020000386",105.98468026004839,22.963852317842697,LNG气化站,广西壮族自治区,百色市,那坡县,,
28205,来宾中石化廖平加油站/南宁宾阳新陈,"010201020000387",109.10661055847461,23.228992054256135,LNG气化站,广西壮族自治区,南宁市,宾阳县,,
28206,贵港梧贵高速桂平下线加油站,"010201020000388",109.91877311150044,23.310524265068434,LNG气化站,广西壮族自治区,贵港市,桂平市,,
28207,广州番禺化龙新奥站,"010201020000389",113.4866521959671,23.039176490762927,LNG气化站,广东省,广州市,番禺区,,
